Text,Class
"Estas opciones permiten añadir restricciones al acceso al cuestionario. La utilización de una contraseña (1) o el establecimiento de un rango en la IP o dirección de red (2) se pueden utilizar cuando el cuestionario se realiza de forma presencial, en una sala de ordenadores. Las opciones 3 y 4 permiten establecer demora entre los intentos. La opción ""Seguridad del navegador"" (5) permite que el cuestionario se abra en una ventana emergente a pantalla completa, pero este sistema no asegura que no se pueda acceder a otras ventanas de otros navegadores. Finalmente, la opción 6 impide, por defecto, la realización de cuestionarios con la aplicación móvil, aunque sigue siendo siempre posible que el cuestionario se realice usando el navegador de un dispositivo móvil. ",5
"Las opciones entre la 2 y la 6, marcadas como avanzadas con un punto de exclamación al lado del icono de ayuda, están ocultas en el formulario. Se pueden desplegar y colapsar pulsando sobre ""Ver más"" y ""Ver menos"" (7). ",5
Retroalimentación global,5
"La retroalimentación global consiste en un texto que el alumnado leerá una vez haya completa un intento, en función de la calificación obtenida.",5
"Los comentarios (1 y 3) se mostrarán en función de la calificación obtenida (2), Pueden establecerse más niveles intermedios (4). ",5
Finalización de la actividad,5
"El campo ""Finalización de la actividad"" solo aparece en el formulario ""Editar ajustes"" cuando el ""Rastreo de finalización"" está activado en ""Panel de Gestión"" > ""Editar la configuración del curso"". ",5
"Para poder establecer las condiciones disponibles para la actividad ""Cuestionario"" (2) es necesario marcar en el desplegable ""Rastreo de finalización"" (1) la opción ""Mostrar la actividad como completada cuando se cumplan las condiciones"". Aparecen destacadas en rojo las condiciones específicas ""Requerir calificación aprobatoria"" (2.1, ver apartado 5.1 ""Calificación"") y ""O todos los intentos disponibles completados"" (2.2)",5
Este es el último apartado del formulario. Es necesario guardar los cambios para aplicarlos (3). ,5
Elaboración del cuestionario (3): Excepciones de usuario o de grupo,6
"En el menú desplegable de administración del cuestionario encontramos los elementos ""Excepciones de grupo"" y ""Excepciones de usuario"". Estas opciones permiten modificar para un grupo (1) o usuario (2) determinado las restricciones temporales establecidas para el conjunto de participantes en el aula. ",6
"En la imagen siguiente se muestra la opción para ""Agregar excepción de grupo"" (1). Es necesario que se hayan establecido grupos previamente en el curso. Ver manual ""Grupos y agrupamientos""",6
"En la siguiente imagen se muestra el formulario para establecer excepciones. El campo ""Reemplazar grupo"" permite elegir el grupo al que se otorga la excepción (1). El campo ""Se requiere contraseña"" permite establecer una contraseña para este grupo (2). En el recuadro destacado en rojo (3) se pueden ver las modificaciones que pueden realizarse sobre las restricciones temporales del cuestionario. ",6
Una vez establecida la excepción queda registrado en el siguiente listado.,6
Las mismas modificaciones se pueden aplicar a usuarios específicos. ,6
Un mensaje de advertencia aparece cuando el alumnado para quien se ha especificado la excepción no puede acceder al cuestionario. ,6
Las razones para esta advertencia pueden ser: ,6
El acceso al cuestionario está condicionado a la pertenencia a un grupo del que no forma parte el/la estudiante.,6
El cuestionario está oculto para el alumnado.,6
"Elaboración del cuestionario (4): Añadir preguntas en ""Editar Cuestionario""",7
"Selección de preguntas, paginación y ""Mostrar preguntas al azar""",7
"Una vez que hemos preparado el funcionamiento del cuestionario vamos a definir las preguntas que vamos a incluir en el mismo. Para ello pulsaremos sobre Editar el cuestionario (1). Cuando se han cargado preguntas en el cuestionario, el acceso a ""Editar cuestionario"" se puede encontrar en el menú desplegable (2). .",7
"En la página de edición, pulsamos sobre ""Agregar"" (1) para desplegar la opciones de carga de preguntas en el cuestionario: ""una pregunta nueva"", ""del banco de preguntas"" y ""una pregunta aleatoria"". ",7
"La casilla ""Reordenar las preguntas al azar"" (2) y la opción ""Editar cabecera"" (3) también están disponibles en este formulario",7
"Como se ha expuesto en el apartado 1 ""Banco de preguntas y cuestionario(s) del curso"", es conveniente mantener la organización de las baterías de preguntas en categorías dentro del ""Banco de preguntas"". Por ese motivo, cuando se crean preguntas usando la opción ""Agregar > una pregunta nueva"", es recomendable prestar atención a la categoría donde se están creando. ",7
"Cuando se pulsa sobre ""Agregar > del banco de preguntas"" se accede a una vista del banco de preguntas que nos permite desplazarnos entre las categorías (1) y seleccionar las preguntas (2). ",7
"Cuando se han importado las preguntas, la página ""Editar cuestionario"" permite mover el orden de las preguntas (1), unir y separar páginas (2) y modificar la puntuación de las preguntas (3)",7
"El ""candado"" (4) permite condicionar el acceso a una pregunta a la realización de la pregunta anterior. Sólo disponible con: ",7
Comportamiento de las preguntas Interactivo con intentos múltiples o Retroalimentación inmediata ,7
Método de navegación configurado a 'Libre'. ,7
"Opción ""Reordenar las preguntas al azar"" desactivada.",7
Añadir preguntas aleatorias,7
"Cuando pulsamos sobre ""Agregar > una pregunta aleatoria"" se muestra un cuadro de diálogo que permite seleccionar la categoría (1) y especificar el número de preguntas (2). Se indica el número de preguntas en la categoría (3). ",7
Previsualización del cuestionario,7
"Cuando se finaliza la edición de un cuestionario aparece la opción ""Previsualizar el cuestionario ahora"" (1), opción que está también siempre disponible en el elemento ""Vista previa"" (2) del menú desplegable.",7
"Cuando se realiza una ""Vista previa"" con rol docente aparece SIEMPRE, independientemente de las ""Opciones de revisión"" seleccionadas, una página de revisión del cuestionario, con la información de las respuestas correctas, calificación, retroalimentación. El alumnado sólo tiene acceso a esta revisión cuando las casillas correspondientes del apartado ""Opciones de revisión > Inmediatamente después de cada intento"" están marcadas. ",7
Ejemplo de configuración de un examen,8
En este apartado se recoge un resumen de las opciones recomendadas para el uso de un cuestionario para una situación de examen. Los objetivos de esta configuración serían: ,8
Acotar el acceso a las preguntas en una franja horaria y duración determinadas.,8
"Establecer una navegación secuencial, con preguntas desordenadas y respuestas barajadas al azar (En este punto debe valorarse si esta configuración no afecta a la capacidad del alumnado de revisar adecuadamente su examen). . ",8
"Uso de preguntas aleatorias y, si es procedente, preguntas ""Calculadas"" con valores numéricos ""comodín"" que variarán de forma aleatoria. ",8
Retroalimentación sobre respuestas correctas y calificación general oculta hasta la finalización de la prueba o incluso de forma permanente. ,8
"Algunos de estos elementos, por lo tanto, parten de la elaboración de las preguntas. Por ejemplo, las respuestas a las preguntas de ""Opción múltiple"" y cualquier otro tipo que presente varias opciones se barajan por defecto (ver apartado 3.1.2 Barajar las respuestas y numerar las opciones""). También es importante mantener una buena organización de las preguntas en categorías y sub-categorías, para el uso de ""Preguntas aleatorias"" y ""sincronización"" de preguntas ""Calculadas"".",8
"Opciones importantes en ""Editar ajustes""",8
"La duración y la franja horaria quedan especificadas en el apartado Temporalización (1). Por lo tanto, no es necesario tener el cuestionario oculto, dado que el alumnado no puede acceder a las preguntas. Por otra parte, dado que solo hay un intento, la opción ""El envío se realiza automáticamente"" cuando se agota el tiempo es adecuada. ",8
"En el apartado ""Calificación"" > ""Intentos permitidos"" se especifica 1 intento (1)",8
"Se marca la opción ""Secuencial"" (1) en ""Método de navegación"", siempre que se considere que esta opción no está impidiendo al alumnado realizar la revisión del examen de forma adecuada. ",8
"En el apartado ""Comportamiento de las preguntas"", mantenemos las opciones que aparecen por defecto. ",8
"En el apartado ""Opciones de revisión"", el único elemento necesario para que las calificaciones aparezcan en el ""Libro de Calificaciones"" es la casilla ""Puntos"" en la columna ""Después de cerrar el cuestionario. Esta casilla puede marcarse con posterioridad, después de que se haya revisado la calificación del cuestionario. ",8
"Finalizando del configuración en ""Editar cuestionario""",8
"Cuando hemos finalizado de especificar las opciones en el formulario ""Editar ajustes"" pasamos al formulario ""Editar cuestionario"", donde podremos usar las opciones para utilizar preguntas aleatorias (1) y Reordenar las preguntas al azar. ",8
"Consultar los ""Resultados"" y retroalimentación",9
Recalificar,9
Anular una pregunta?,9
Reutilizar cuestionarios y preguntas,10
Duplicar cuestionarios dentro de un curso,10
Importar cuestionarios de otros cursos,10
Importar / Exportar preguntas desde el banco de preguntas,10
"Para importar y exportar archivos de preguntas, utilizaremos los correspondientes enlaces del bloque “Administración”.",10
Desde Campus Virtual recomendamos de entre los formatos admitidos para la importación y exportación de archivos los fomatos GIFT y Moodle XML porque son los únicos que podemos encontrar en ambas categorías.,10
El proceso de exportación e importación de las preguntas es el siguiente:,10
Accedemos al curso donde tenemos las preguntas que queremos utilizar en otro curso,10
En la página principal del curso clicamos en el bloque actividades sobre el enlace “cuestionarios” o procedemos a editar el cuestionario del que queremos exportar las preguntas a un archivo (Ver página siguiente).,10
Imagen 11: Bloque actividades,10
Clicamos sobre el enlace exportar,10
"Imagen 13: Administración del cuestionario, exportar",10
Y se nos abrirá la siguiente página (ver imagen 14):,10
"a) Elegimos el formato GIFT  o Moodle XML (En la ayuda podemos ver qué formato se adapta mejor a nuestras necesidades, porque explica para que vale cada uno de ellos).",10
"b) Seleccionamos mediante una pestaña desplegable, la categoría donde se encuentran las preguntas que queremos exportar.",10
c) Marcamos las casillas “Escribir categoría a archivo” y “Escribir contexto a archivo”.,10
d) Una vez hecho todo lo anterior pinchamos en “Exportar preguntas a un archivo”.,10
Imagen 14: Exportar preguntas ,10
"La imagen siguiente nos ofrece las opciones de descargar. Seleccionamos guardar archivo. Se trata de un archivo de intercambio de información en formato XML, es decir, es un archivo de código preparado para que lo lean las máquinas, no las personas",10
Imagen  15: Opciones de descargar archivo de preguntas exportadas,10
"La aplicación nos dará un nombre descriptivo del archivo pero si queremos cambiarlo, elegimos la opción “Guardar como”",10
Una vez que ya tenemos el archivo con las preguntas podemos realizar la importación de las preguntas. Nos situaremos en el curso donde queremos disponer de las preguntas. Pulsamos sobre el enlace importar,10
"Imagen 16: Administración, banco de preguntas, importar",10
Se nos abre la siguiente página (ver imagen 17):,10
Elegimos el formato en el que hayamos realizado la exportación del archivo que vamos a importar.,10
Clicamos encima de la pestaña “General” para que aparezcan todas las posibles opciones. ,10
"Seleccionamos mediante una pestaña desplegable, la categoría donde queremos importar las preguntas.",10
 Marcamos las casillas “Obtener categoría de archivo” y “Obtener contexto de archivo”.,10
" En la opción “Coincidir calificaciones”, marcamos la casilla “Error si la calificación no está en lista”.",10
 En la opción “Detenerse si se produce un error” marcamos “no”.,10
"En el apartado “Importar preguntas de un archivo” O bien, pulsamos en el botón “Seleccione un archivo…”   “Subir un archivo” “Examinar…”  dentro de nuestro ordenador elegimos el archivo que habíamos exportado anteriormente y pinchamos en “Subir este archivo”. O bien, si nuestro navegador nos lo permite, arrastramos directamente el archivo exportado anteriormente al cuadro del apartado “Importar preguntas de un archivo”(en el caso de IE deberemos tener una versión igual o superior a la 10)",10
Pulsamos el botón importar,10
Imagen 17: Importar archivo,10
"Imagen 18: Importar archivos, opciones menú general",10
5.- Nos aparece en la pantalla el texto “Procesando preguntas del archivo importado” y todas las preguntas que hemos importado en una lista.,10
6.- Clicamos en el botón “continuar” que nos aparece debajo del todo y ya tenemos las preguntas en el nuevo curso.,10
Imagen 19: Importando preguntas,10
"Para meter las preguntas en el cuestionario que queramos, sólo tendremos que ir al cuestionario y elegir las preguntas que nos interesen del banco de preguntas que hemos importado.",10
"Imagen 20: Editando cuestionario, añadir preguntas",10
Esta será la forma de proceder si al recuperar nuestros cuestionarios vemos que no nos aparecen las preguntas en el banco de preguntas por haberlas asociado al cuestionario en vez de a una categoría tal y como se ha explicado en la página 4 de este documento o en cualquier caso que queramos importar preguntas a nuestro banco de preguntas.,10
Correo de Daniel ,10
"Explicación cómo redactar todos los formatos que admite el formato GIFT para escribir cualquier tipo de pregunta de tipo test (incluyendo comentarios / puntuaciones parciales / numéricas / respuesta corta, etc..)",10
Está bastante bien:,10
https://www.youtube.com/watch?v=LesDv6ezv6w,10
https://www.youtube.com/watch?v=LesDv6ezv6w,10
Banco de preguntas y cuestionarios del curso,1
tipos de cuestionarios,1
diferencia entre banco de preguntas y cuestionarios,1
pasos para crear un cuestionario,1
pasos para crear un banco de preguntas,1
organizar preguntas en el banco de preguntas,2
crear un banco de preguntas,2
crear una categoria,2
aplicación de las categorias y subcategorias,2
crear pregunta,2
tipos de preguntas,2
Aspectos generales de la creacion de preguntas,3
editor gradico de preguntas y respuestas,3
barajar las preguntas,3
barajar las respuestas,3
numerar las opciones de respuestas,3
retroalimentacion de cuestionarios,3
admitir multiples intentos,3
penalizar por intentos fallidos,3
penalizar por cada intento incorrecto,3
preguntas de verdadero falso,3
preguntas con opcion multiple,3
preguntas con respuesta corta,3
preguntas numericas,3
preguntas de emparejar,3
preguntas de arrastrar y soltar,3
elaboracion del cuestionario,4
organización de las herramientas,4
elaboracion del cuestionario,5
configurar el funcionamiento en editar ajustes,5
editar ajustes,5
temporalizacion,5
calificacion,5
esquema,5
comportamiento de las preguntas,5
opciones de revision,5
apariencia,5
restricciones extra sobre los intentos,5
retroalimentacion global,5
finalizacion de la actividad,5
elaboracion del cuestionario,6
excepciones de usuario,6
excepciones de grupo,6
editar restricciones temporales establecidas para los participantes,6
añadir excepciones,6
añadir fecha de apertura de cuestionario,6
añadir fecha para cerrar el cuestionario,6
añadir un limite de tiempo para el cuestionario,6
añadir intentos permitidos en el cuestionario,6
elaboracion del cuestionario,7
añadir preguntas en editar cuestionario,7
selección de preguntas ,7
paginacion,7
mostrar preguntas al azar,7
editar un cuestionario,7
agregar una nueva pregunta,7
agregar un banco de preguntas,7
previsualizar un cuestionario,7
añadir preguntas aleatorias,7
ejemplo de configuracion de un examen,8
configuracion de examen,8
como deberia configurar un cuestionario para un examen,8
importar preguntas a un cuestionario en formato xml,10
exportar preguntas de un cuestionario,10
exportar preguntas en formato xml,10
en que formato puedo importar o exportar las preguntas,10
importar automaticamente preguntas al cuestionario,10
